projectile_name,ion_isotope,target_name,phase,energy,energy_unit,stopping_power,stopping_unit,percentage_error,target_mass_atom_ratio,dataset_last_modification,publication_year,ref_id,citation_reference,doi,comments
O,16.0,Polypropylene,s,0.1897,MeV/u,15.0968,MeV/(mg/cm2),5.7,4.675666667,2024-11-27,2015,Dib2015b,"A. Dib, H. Ammi, M. Hedibel, A. Guesmia, S. Mammeri,  M. Msimanga, C.A. Pineda-Vargas  Nucl. Instrum. Methods Phys. Res. B 362, 172 (2015)",10.1016/j.nimb.2015.09.083,
O,16.0,Polypropylene,s,0.191,MeV/u,14.8845,MeV/(mg/cm2),5.7,4.675666667,2024-11-27,2015,Dib2015b,"A. Dib, H. Ammi, M. Hedibel, A. Guesmia, S. Mammeri,  M. Msimanga, C.A. Pineda-Vargas  Nucl. Instrum. Methods Phys. Res. B 362, 172 (2015)",10.1016/j.nimb.2015.09.083,
O,16.0,Polypropylene,s,0.1941,MeV/u,14.3303,MeV/(mg/cm2),5.7,4.675666667,2024-11-27,2015,Dib2015b,"A. Dib, H. Ammi, M. Hedibel, A. Guesmia, S. Mammeri,  M. Msimanga, C.A. Pineda-Vargas  Nucl. Instrum. Methods Phys. Res. B 362, 172 (2015)",10.1016/j.nimb.2015.09.083,
O,16.0,Polypropylene,s,0.1964,MeV/u,15.0233,MeV/(mg/cm2),5.7,4.675666667,2024-11-27,2015,Dib2015b,"A. Dib, H. Ammi, M. Hedibel, A. Guesmia, S. Mammeri,  M. Msimanga, C.A. Pineda-Vargas  Nucl. Instrum. Methods Phys. Res. B 362, 172 (2015)",10.1016/j.nimb.2015.09.083,
O,16.0,Polypropylene,s,0.2002,MeV/u,15.4835,MeV/(mg/cm2),5.7,4.675666667,2024-11-27,2015,Dib2015b,"A. Dib, H. Ammi, M. Hedibel, A. Guesmia, S. Mammeri,  M. Msimanga, C.A. Pineda-Vargas  Nucl. Instrum. Methods Phys. Res. B 362, 172 (2015)",10.1016/j.nimb.2015.09.083,
O,16.0,Polypropylene,s,0.2029,MeV/u,15.5919,MeV/(mg/cm2),5.7,4.675666667,2024-11-27,2015,Dib2015b,"A. Dib, H. Ammi, M. Hedibel, A. Guesmia, S. Mammeri,  M. Msimanga, C.A. Pineda-Vargas  Nucl. Instrum. Methods Phys. Res. B 362, 172 (2015)",10.1016/j.nimb.2015.09.083,
O,16.0,Polypropylene,s,0.2106,MeV/u,16.0211,MeV/(mg/cm2),5.7,4.675666667,2024-11-27,2015,Dib2015b,"A. Dib, H. Ammi, M. Hedibel, A. Guesmia, S. Mammeri,  M. Msimanga, C.A. Pineda-Vargas  Nucl. Instrum. Methods Phys. Res. B 362, 172 (2015)",10.1016/j.nimb.2015.09.083,
O,16.0,Polypropylene,s,0.2123,MeV/u,15.0759,MeV/(mg/cm2),5.7,4.675666667,2024-11-27,2015,Dib2015b,"A. Dib, H. Ammi, M. Hedibel, A. Guesmia, S. Mammeri,  M. Msimanga, C.A. Pineda-Vargas  Nucl. Instrum. Methods Phys. Res. B 362, 172 (2015)",10.1016/j.nimb.2015.09.083,
O,16.0,Polypropylene,s,0.2172,MeV/u,15.2204,MeV/(mg/cm2),5.7,4.675666667,2024-11-27,2015,Dib2015b,"A. Dib, H. Ammi, M. Hedibel, A. Guesmia, S. Mammeri,  M. Msimanga, C.A. Pineda-Vargas  Nucl. Instrum. Methods Phys. Res. B 362, 172 (2015)",10.1016/j.nimb.2015.09.083,
O,16.0,Polypropylene,s,0.2195,MeV/u,15.757,MeV/(mg/cm2),5.7,4.675666667,2024-11-27,2015,Dib2015b,"A. Dib, H. Ammi, M. Hedibel, A. Guesmia, S. Mammeri,  M. Msimanga, C.A. Pineda-Vargas  Nucl. Instrum. Methods Phys. Res. B 362, 172 (2015)",10.1016/j.nimb.2015.09.083,
O,16.0,Polypropylene,s,0.2237,MeV/u,15.4361,MeV/(mg/cm2),5.7,4.675666667,2024-11-27,2015,Dib2015b,"A. Dib, H. Ammi, M. Hedibel, A. Guesmia, S. Mammeri,  M. Msimanga, C.A. Pineda-Vargas  Nucl. Instrum. Methods Phys. Res. B 362, 172 (2015)",10.1016/j.nimb.2015.09.083,
O,16.0,Polypropylene,s,0.2253,MeV/u,15.2862,MeV/(mg/cm2),5.7,4.675666667,2024-11-27,2015,Dib2015b,"A. Dib, H. Ammi, M. Hedibel, A. Guesmia, S. Mammeri,  M. Msimanga, C.A. Pineda-Vargas  Nucl. Instrum. Methods Phys. Res. B 362, 172 (2015)",10.1016/j.nimb.2015.09.083,
O,16.0,Polypropylene,s,0.231,MeV/u,15.5952,MeV/(mg/cm2),5.7,4.675666667,2024-11-27,2015,Dib2015b,"A. Dib, H. Ammi, M. Hedibel, A. Guesmia, S. Mammeri,  M. Msimanga, C.A. Pineda-Vargas  Nucl. Instrum. Methods Phys. Res. B 362, 172 (2015)",10.1016/j.nimb.2015.09.083,
O,16.0,Polypropylene,s,0.2328,MeV/u,16.3534,MeV/(mg/cm2),5.7,4.675666667,2024-11-27,2015,Dib2015b,"A. Dib, H. Ammi, M. Hedibel, A. Guesmia, S. Mammeri,  M. Msimanga, C.A. Pineda-Vargas  Nucl. Instrum. Methods Phys. Res. B 362, 172 (2015)",10.1016/j.nimb.2015.09.083,
O,16.0,Polypropylene,s,0.2399,MeV/u,16.6788,MeV/(mg/cm2),5.7,4.675666667,2024-11-27,2015,Dib2015b,"A. Dib, H. Ammi, M. Hedibel, A. Guesmia, S. Mammeri,  M. Msimanga, C.A. Pineda-Vargas  Nucl. Instrum. Methods Phys. Res. B 362, 172 (2015)",10.1016/j.nimb.2015.09.083,
O,16.0,Polypropylene,s,0.2418,MeV/u,15.4433,MeV/(mg/cm2),5.7,4.675666667,2024-11-27,2015,Dib2015b,"A. Dib, H. Ammi, M. Hedibel, A. Guesmia, S. Mammeri,  M. Msimanga, C.A. Pineda-Vargas  Nucl. Instrum. Methods Phys. Res. B 362, 172 (2015)",10.1016/j.nimb.2015.09.083,
O,16.0,Polypropylene,s,0.2463,MeV/u,16.3672,MeV/(mg/cm2),5.7,4.675666667,2024-11-27,2015,Dib2015b,"A. Dib, H. Ammi, M. Hedibel, A. Guesmia, S. Mammeri,  M. Msimanga, C.A. Pineda-Vargas  Nucl. Instrum. Methods Phys. Res. B 362, 172 (2015)",10.1016/j.nimb.2015.09.083,
O,16.0,Polypropylene,s,0.2532,MeV/u,15.8672,MeV/(mg/cm2),5.7,4.675666667,2024-11-27,2015,Dib2015b,"A. Dib, H. Ammi, M. Hedibel, A. Guesmia, S. Mammeri,  M. Msimanga, C.A. Pineda-Vargas  Nucl. Instrum. Methods Phys. Res. B 362, 172 (2015)",10.1016/j.nimb.2015.09.083,
O,16.0,Polypropylene,s,0.2576,MeV/u,16.7378,MeV/(mg/cm2),5.7,4.675666667,2024-11-27,2015,Dib2015b,"A. Dib, H. Ammi, M. Hedibel, A. Guesmia, S. Mammeri,  M. Msimanga, C.A. Pineda-Vargas  Nucl. Instrum. Methods Phys. Res. B 362, 172 (2015)",10.1016/j.nimb.2015.09.083,
O,16.0,Polypropylene,s,0.2588,MeV/u,16.4081,MeV/(mg/cm2),5.7,4.675666667,2024-11-27,2015,Dib2015b,"A. Dib, H. Ammi, M. Hedibel, A. Guesmia, S. Mammeri,  M. Msimanga, C.A. Pineda-Vargas  Nucl. Instrum. Methods Phys. Res. B 362, 172 (2015)",10.1016/j.nimb.2015.09.083,
O,16.0,Polypropylene,s,0.2609,MeV/u,16.0288,MeV/(mg/cm2),5.7,4.675666667,2024-11-27,2015,Dib2015b,"A. Dib, H. Ammi, M. Hedibel, A. Guesmia, S. Mammeri,  M. Msimanga, C.A. Pineda-Vargas  Nucl. Instrum. Methods Phys. Res. B 362, 172 (2015)",10.1016/j.nimb.2015.09.083,
O,16.0,Polypropylene,s,0.2725,MeV/u,16.9011,MeV/(mg/cm2),5.7,4.675666667,2024-11-27,2015,Dib2015b,"A. Dib, H. Ammi, M. Hedibel, A. Guesmia, S. Mammeri,  M. Msimanga, C.A. Pineda-Vargas  Nucl. Instrum. Methods Phys. Res. B 362, 172 (2015)",10.1016/j.nimb.2015.09.083,
O,16.0,Polypropylene,s,0.2741,MeV/u,16.154,MeV/(mg/cm2),5.7,4.675666667,2024-11-27,2015,Dib2015b,"A. Dib, H. Ammi, M. Hedibel, A. Guesmia, S. Mammeri,  M. Msimanga, C.A. Pineda-Vargas  Nucl. Instrum. Methods Phys. Res. B 362, 172 (2015)",10.1016/j.nimb.2015.09.083,
O,16.0,Polypropylene,s,0.2786,MeV/u,16.5093,MeV/(mg/cm2),5.7,4.675666667,2024-11-27,2015,Dib2015b,"A. Dib, H. Ammi, M. Hedibel, A. Guesmia, S. Mammeri,  M. Msimanga, C.A. Pineda-Vargas  Nucl. Instrum. Methods Phys. Res. B 362, 172 (2015)",10.1016/j.nimb.2015.09.083,
O,16.0,Polypropylene,s,0.2839,MeV/u,16.2988,MeV/(mg/cm2),5.7,4.675666667,2024-11-27,2015,Dib2015b,"A. Dib, H. Ammi, M. Hedibel, A. Guesmia, S. Mammeri,  M. Msimanga, C.A. Pineda-Vargas  Nucl. Instrum. Methods Phys. Res. B 362, 172 (2015)",10.1016/j.nimb.2015.09.083,
O,16.0,Polypropylene,s,0.2883,MeV/u,16.8844,MeV/(mg/cm2),5.7,4.675666667,2024-11-27,2015,Dib2015b,"A. Dib, H. Ammi, M. Hedibel, A. Guesmia, S. Mammeri,  M. Msimanga, C.A. Pineda-Vargas  Nucl. Instrum. Methods Phys. Res. B 362, 172 (2015)",10.1016/j.nimb.2015.09.083,
O,16.0,Polypropylene,s,0.2899,MeV/u,16.6132,MeV/(mg/cm2),5.7,4.675666667,2024-11-27,2015,Dib2015b,"A. Dib, H. Ammi, M. Hedibel, A. Guesmia, S. Mammeri,  M. Msimanga, C.A. Pineda-Vargas  Nucl. Instrum. Methods Phys. Res. B 362, 172 (2015)",10.1016/j.nimb.2015.09.083,
O,16.0,Polypropylene,s,0.2943,MeV/u,17.3868,MeV/(mg/cm2),5.7,4.675666667,2024-11-27,2015,Dib2015b,"A. Dib, H. Ammi, M. Hedibel, A. Guesmia, S. Mammeri,  M. Msimanga, C.A. Pineda-Vargas  Nucl. Instrum. Methods Phys. Res. B 362, 172 (2015)",10.1016/j.nimb.2015.09.083,
O,16.0,Polypropylene,s,0.2965,MeV/u,16.7105,MeV/(mg/cm2),5.7,4.675666667,2024-11-27,2015,Dib2015b,"A. Dib, H. Ammi, M. Hedibel, A. Guesmia, S. Mammeri,  M. Msimanga, C.A. Pineda-Vargas  Nucl. Instrum. Methods Phys. Res. B 362, 172 (2015)",10.1016/j.nimb.2015.09.083,
O,16.0,Polypropylene,s,0.3035,MeV/u,16.8626,MeV/(mg/cm2),5.7,4.675666667,2024-11-27,2015,Dib2015b,"A. Dib, H. Ammi, M. Hedibel, A. Guesmia, S. Mammeri,  M. Msimanga, C.A. Pineda-Vargas  Nucl. Instrum. Methods Phys. Res. B 362, 172 (2015)",10.1016/j.nimb.2015.09.083,
O,16.0,Polypropylene,s,0.3084,MeV/u,17.0388,MeV/(mg/cm2),5.7,4.675666667,2024-11-27,2015,Dib2015b,"A. Dib, H. Ammi, M. Hedibel, A. Guesmia, S. Mammeri,  M. Msimanga, C.A. Pineda-Vargas  Nucl. Instrum. Methods Phys. Res. B 362, 172 (2015)",10.1016/j.nimb.2015.09.083,
O,16.0,Polypropylene,s,0.3108,MeV/u,16.4713,MeV/(mg/cm2),5.7,4.675666667,2024-11-27,2015,Dib2015b,"A. Dib, H. Ammi, M. Hedibel, A. Guesmia, S. Mammeri,  M. Msimanga, C.A. Pineda-Vargas  Nucl. Instrum. Methods Phys. Res. B 362, 172 (2015)",10.1016/j.nimb.2015.09.083,
O,16.0,Polypropylene,s,0.3179,MeV/u,17.5434,MeV/(mg/cm2),5.7,4.675666667,2024-11-27,2015,Dib2015b,"A. Dib, H. Ammi, M. Hedibel, A. Guesmia, S. Mammeri,  M. Msimanga, C.A. Pineda-Vargas  Nucl. Instrum. Methods Phys. Res. B 362, 172 (2015)",10.1016/j.nimb.2015.09.083,
O,16.0,Polypropylene,s,0.3227,MeV/u,17.0579,MeV/(mg/cm2),5.7,4.675666667,2024-11-27,2015,Dib2015b,"A. Dib, H. Ammi, M. Hedibel, A. Guesmia, S. Mammeri,  M. Msimanga, C.A. Pineda-Vargas  Nucl. Instrum. Methods Phys. Res. B 362, 172 (2015)",10.1016/j.nimb.2015.09.083,
O,16.0,Polypropylene,s,0.3246,MeV/u,17.5326,MeV/(mg/cm2),5.7,4.675666667,2024-11-27,2015,Dib2015b,"A. Dib, H. Ammi, M. Hedibel, A. Guesmia, S. Mammeri,  M. Msimanga, C.A. Pineda-Vargas  Nucl. Instrum. Methods Phys. Res. B 362, 172 (2015)",10.1016/j.nimb.2015.09.083,
O,16.0,Polypropylene,s,0.3293,MeV/u,16.8542,MeV/(mg/cm2),5.7,4.675666667,2024-11-27,2015,Dib2015b,"A. Dib, H. Ammi, M. Hedibel, A. Guesmia, S. Mammeri,  M. Msimanga, C.A. Pineda-Vargas  Nucl. Instrum. Methods Phys. Res. B 362, 172 (2015)",10.1016/j.nimb.2015.09.083,
O,16.0,Polypropylene,s,0.3312,MeV/u,16.9285,MeV/(mg/cm2),5.7,4.675666667,2024-11-27,2015,Dib2015b,"A. Dib, H. Ammi, M. Hedibel, A. Guesmia, S. Mammeri,  M. Msimanga, C.A. Pineda-Vargas  Nucl. Instrum. Methods Phys. Res. B 362, 172 (2015)",10.1016/j.nimb.2015.09.083,
O,16.0,Polypropylene,s,0.333,MeV/u,16.5276,MeV/(mg/cm2),5.7,4.675666667,2024-11-27,2015,Dib2015b,"A. Dib, H. Ammi, M. Hedibel, A. Guesmia, S. Mammeri,  M. Msimanga, C.A. Pineda-Vargas  Nucl. Instrum. Methods Phys. Res. B 362, 172 (2015)",10.1016/j.nimb.2015.09.083,
O,16.0,Polypropylene,s,0.3348,MeV/u,16.5592,MeV/(mg/cm2),5.7,4.675666667,2024-11-27,2015,Dib2015b,"A. Dib, H. Ammi, M. Hedibel, A. Guesmia, S. Mammeri,  M. Msimanga, C.A. Pineda-Vargas  Nucl. Instrum. Methods Phys. Res. B 362, 172 (2015)",10.1016/j.nimb.2015.09.083,
O,16.0,Polypropylene,s,0.3409,MeV/u,16.5875,MeV/(mg/cm2),5.7,4.675666667,2024-11-27,2015,Dib2015b,"A. Dib, H. Ammi, M. Hedibel, A. Guesmia, S. Mammeri,  M. Msimanga, C.A. Pineda-Vargas  Nucl. Instrum. Methods Phys. Res. B 362, 172 (2015)",10.1016/j.nimb.2015.09.083,
O,16.0,Polypropylene,s,0.3473,MeV/u,17.031,MeV/(mg/cm2),5.7,4.675666667,2024-11-27,2015,Dib2015b,"A. Dib, H. Ammi, M. Hedibel, A. Guesmia, S. Mammeri,  M. Msimanga, C.A. Pineda-Vargas  Nucl. Instrum. Methods Phys. Res. B 362, 172 (2015)",10.1016/j.nimb.2015.09.083,
O,16.0,Polypropylene,s,0.355,MeV/u,17.49,MeV/(mg/cm2),5.7,4.675666667,2024-11-27,2015,Dib2015b,"A. Dib, H. Ammi, M. Hedibel, A. Guesmia, S. Mammeri,  M. Msimanga, C.A. Pineda-Vargas  Nucl. Instrum. Methods Phys. Res. B 362, 172 (2015)",10.1016/j.nimb.2015.09.083,
O,16.0,Polypropylene,s,0.3573,MeV/u,16.8768,MeV/(mg/cm2),5.7,4.675666667,2024-11-27,2015,Dib2015b,"A. Dib, H. Ammi, M. Hedibel, A. Guesmia, S. Mammeri,  M. Msimanga, C.A. Pineda-Vargas  Nucl. Instrum. Methods Phys. Res. B 362, 172 (2015)",10.1016/j.nimb.2015.09.083,
O,16.0,Polypropylene,s,0.3626,MeV/u,17.27,MeV/(mg/cm2),5.7,4.675666667,2024-11-27,2015,Dib2015b,"A. Dib, H. Ammi, M. Hedibel, A. Guesmia, S. Mammeri,  M. Msimanga, C.A. Pineda-Vargas  Nucl. Instrum. Methods Phys. Res. B 362, 172 (2015)",10.1016/j.nimb.2015.09.083,
O,16.0,Polypropylene,s,0.3653,MeV/u,16.849,MeV/(mg/cm2),5.7,4.675666667,2024-11-27,2015,Dib2015b,"A. Dib, H. Ammi, M. Hedibel, A. Guesmia, S. Mammeri,  M. Msimanga, C.A. Pineda-Vargas  Nucl. Instrum. Methods Phys. Res. B 362, 172 (2015)",10.1016/j.nimb.2015.09.083,
O,16.0,Polypropylene,s,0.3675,MeV/u,16.4791,MeV/(mg/cm2),5.7,4.675666667,2024-11-27,2015,Dib2015b,"A. Dib, H. Ammi, M. Hedibel, A. Guesmia, S. Mammeri,  M. Msimanga, C.A. Pineda-Vargas  Nucl. Instrum. Methods Phys. Res. B 362, 172 (2015)",10.1016/j.nimb.2015.09.083,
O,16.0,Polypropylene,s,0.37,MeV/u,16.9286,MeV/(mg/cm2),5.7,4.675666667,2024-11-27,2015,Dib2015b,"A. Dib, H. Ammi, M. Hedibel, A. Guesmia, S. Mammeri,  M. Msimanga, C.A. Pineda-Vargas  Nucl. Instrum. Methods Phys. Res. B 362, 172 (2015)",10.1016/j.nimb.2015.09.083,
O,16.0,Polypropylene,s,0.3777,MeV/u,17.2308,MeV/(mg/cm2),5.7,4.675666667,2024-11-27,2015,Dib2015b,"A. Dib, H. Ammi, M. Hedibel, A. Guesmia, S. Mammeri,  M. Msimanga, C.A. Pineda-Vargas  Nucl. Instrum. Methods Phys. Res. B 362, 172 (2015)",10.1016/j.nimb.2015.09.083,
O,16.0,Polypropylene,s,0.3837,MeV/u,16.7966,MeV/(mg/cm2),5.7,4.675666667,2024-11-27,2015,Dib2015b,"A. Dib, H. Ammi, M. Hedibel, A. Guesmia, S. Mammeri,  M. Msimanga, C.A. Pineda-Vargas  Nucl. Instrum. Methods Phys. Res. B 362, 172 (2015)",10.1016/j.nimb.2015.09.083,
O,16.0,Polypropylene,s,0.3863,MeV/u,16.9016,MeV/(mg/cm2),5.7,4.675666667,2024-11-27,2015,Dib2015b,"A. Dib, H. Ammi, M. Hedibel, A. Guesmia, S. Mammeri,  M. Msimanga, C.A. Pineda-Vargas  Nucl. Instrum. Methods Phys. Res. B 362, 172 (2015)",10.1016/j.nimb.2015.09.083,
O,16.0,Polypropylene,s,0.3914,MeV/u,16.52,MeV/(mg/cm2),5.7,4.675666667,2024-11-27,2015,Dib2015b,"A. Dib, H. Ammi, M. Hedibel, A. Guesmia, S. Mammeri,  M. Msimanga, C.A. Pineda-Vargas  Nucl. Instrum. Methods Phys. Res. B 362, 172 (2015)",10.1016/j.nimb.2015.09.083,
O,16.0,Polypropylene,s,0.3944,MeV/u,16.8802,MeV/(mg/cm2),5.7,4.675666667,2024-11-27,2015,Dib2015b,"A. Dib, H. Ammi, M. Hedibel, A. Guesmia, S. Mammeri,  M. Msimanga, C.A. Pineda-Vargas  Nucl. Instrum. Methods Phys. Res. B 362, 172 (2015)",10.1016/j.nimb.2015.09.083,
O,16.0,Polypropylene,s,0.398,MeV/u,17.0292,MeV/(mg/cm2),5.7,4.675666667,2024-11-27,2015,Dib2015b,"A. Dib, H. Ammi, M. Hedibel, A. Guesmia, S. Mammeri,  M. Msimanga, C.A. Pineda-Vargas  Nucl. Instrum. Methods Phys. Res. B 362, 172 (2015)",10.1016/j.nimb.2015.09.083,
O,16.0,Polypropylene,s,0.4014,MeV/u,16.167,MeV/(mg/cm2),5.7,4.675666667,2024-11-27,2015,Dib2015b,"A. Dib, H. Ammi, M. Hedibel, A. Guesmia, S. Mammeri,  M. Msimanga, C.A. Pineda-Vargas  Nucl. Instrum. Methods Phys. Res. B 362, 172 (2015)",10.1016/j.nimb.2015.09.083,
O,16.0,Formvar,s,0.1414,MeV/u,9.6233,MeV/(mg/cm2),5.7,4.675666666666667,2023-11-27,2015,Dib2015b,"A. Dib, H. Ammi, M. Hedibel, A. Guesmia, S. Mammeri,  M. Msimanga, C.A. Pineda-Vargas  Nucl. Instrum. Methods Phys. Res. B 362, 172 (2015)",10.1016/j.nimb.2015.09.083,
O,16.0,Formvar,s,0.1431,MeV/u,9.6995,MeV/(mg/cm2),5.7,4.675666666666667,2023-11-27,2015,Dib2015b,"A. Dib, H. Ammi, M. Hedibel, A. Guesmia, S. Mammeri,  M. Msimanga, C.A. Pineda-Vargas  Nucl. Instrum. Methods Phys. Res. B 362, 172 (2015)",10.1016/j.nimb.2015.09.083,
O,16.0,Formvar,s,0.1456,MeV/u,9.6241,MeV/(mg/cm2),5.7,4.675666666666667,2023-11-27,2015,Dib2015b,"A. Dib, H. Ammi, M. Hedibel, A. Guesmia, S. Mammeri,  M. Msimanga, C.A. Pineda-Vargas  Nucl. Instrum. Methods Phys. Res. B 362, 172 (2015)",10.1016/j.nimb.2015.09.083,
O,16.0,Formvar,s,0.149,MeV/u,9.903,MeV/(mg/cm2),5.7,4.675666666666667,2023-11-27,2015,Dib2015b,"A. Dib, H. Ammi, M. Hedibel, A. Guesmia, S. Mammeri,  M. Msimanga, C.A. Pineda-Vargas  Nucl. Instrum. Methods Phys. Res. B 362, 172 (2015)",10.1016/j.nimb.2015.09.083,
O,16.0,Formvar,s,0.1509,MeV/u,9.6629,MeV/(mg/cm2),5.7,4.675666666666667,2023-11-27,2015,Dib2015b,"A. Dib, H. Ammi, M. Hedibel, A. Guesmia, S. Mammeri,  M. Msimanga, C.A. Pineda-Vargas  Nucl. Instrum. Methods Phys. Res. B 362, 172 (2015)",10.1016/j.nimb.2015.09.083,
O,16.0,Formvar,s,0.1536,MeV/u,9.5907,MeV/(mg/cm2),5.7,4.675666666666667,2023-11-27,2015,Dib2015b,"A. Dib, H. Ammi, M. Hedibel, A. Guesmia, S. Mammeri,  M. Msimanga, C.A. Pineda-Vargas  Nucl. Instrum. Methods Phys. Res. B 362, 172 (2015)",10.1016/j.nimb.2015.09.083,
O,16.0,Formvar,s,0.1566,MeV/u,9.7998,MeV/(mg/cm2),5.7,4.675666666666667,2023-11-27,2015,Dib2015b,"A. Dib, H. Ammi, M. Hedibel, A. Guesmia, S. Mammeri,  M. Msimanga, C.A. Pineda-Vargas  Nucl. Instrum. Methods Phys. Res. B 362, 172 (2015)",10.1016/j.nimb.2015.09.083,
O,16.0,Formvar,s,0.1586,MeV/u,10.0236,MeV/(mg/cm2),5.7,4.675666666666667,2023-11-27,2015,Dib2015b,"A. Dib, H. Ammi, M. Hedibel, A. Guesmia, S. Mammeri,  M. Msimanga, C.A. Pineda-Vargas  Nucl. Instrum. Methods Phys. Res. B 362, 172 (2015)",10.1016/j.nimb.2015.09.083,
O,16.0,Formvar,s,0.1612,MeV/u,10.0235,MeV/(mg/cm2),5.7,4.675666666666667,2023-11-27,2015,Dib2015b,"A. Dib, H. Ammi, M. Hedibel, A. Guesmia, S. Mammeri,  M. Msimanga, C.A. Pineda-Vargas  Nucl. Instrum. Methods Phys. Res. B 362, 172 (2015)",10.1016/j.nimb.2015.09.083,
O,16.0,Formvar,s,0.1641,MeV/u,10.365,MeV/(mg/cm2),5.7,4.675666666666667,2023-11-27,2015,Dib2015b,"A. Dib, H. Ammi, M. Hedibel, A. Guesmia, S. Mammeri,  M. Msimanga, C.A. Pineda-Vargas  Nucl. Instrum. Methods Phys. Res. B 362, 172 (2015)",10.1016/j.nimb.2015.09.083,
O,16.0,Formvar,s,0.1657,MeV/u,10.3033,MeV/(mg/cm2),5.7,4.675666666666667,2023-11-27,2015,Dib2015b,"A. Dib, H. Ammi, M. Hedibel, A. Guesmia, S. Mammeri,  M. Msimanga, C.A. Pineda-Vargas  Nucl. Instrum. Methods Phys. Res. B 362, 172 (2015)",10.1016/j.nimb.2015.09.083,
O,16.0,Formvar,s,0.1718,MeV/u,10.4428,MeV/(mg/cm2),5.7,4.675666666666667,2023-11-27,2015,Dib2015b,"A. Dib, H. Ammi, M. Hedibel, A. Guesmia, S. Mammeri,  M. Msimanga, C.A. Pineda-Vargas  Nucl. Instrum. Methods Phys. Res. B 362, 172 (2015)",10.1016/j.nimb.2015.09.083,
O,16.0,Formvar,s,0.1729,MeV/u,10.2878,MeV/(mg/cm2),5.7,4.675666666666667,2023-11-27,2015,Dib2015b,"A. Dib, H. Ammi, M. Hedibel, A. Guesmia, S. Mammeri,  M. Msimanga, C.A. Pineda-Vargas  Nucl. Instrum. Methods Phys. Res. B 362, 172 (2015)",10.1016/j.nimb.2015.09.083,
O,16.0,Formvar,s,0.1765,MeV/u,10.4435,MeV/(mg/cm2),5.7,4.675666666666667,2023-11-27,2015,Dib2015b,"A. Dib, H. Ammi, M. Hedibel, A. Guesmia, S. Mammeri,  M. Msimanga, C.A. Pineda-Vargas  Nucl. Instrum. Methods Phys. Res. B 362, 172 (2015)",10.1016/j.nimb.2015.09.083,
O,16.0,Formvar,s,0.1786,MeV/u,10.2726,MeV/(mg/cm2),5.7,4.675666666666667,2023-11-27,2015,Dib2015b,"A. Dib, H. Ammi, M. Hedibel, A. Guesmia, S. Mammeri,  M. Msimanga, C.A. Pineda-Vargas  Nucl. Instrum. Methods Phys. Res. B 362, 172 (2015)",10.1016/j.nimb.2015.09.083,
O,16.0,Formvar,s,0.1842,MeV/u,10.6808,MeV/(mg/cm2),5.7,4.675666666666667,2023-11-27,2015,Dib2015b,"A. Dib, H. Ammi, M. Hedibel, A. Guesmia, S. Mammeri,  M. Msimanga, C.A. Pineda-Vargas  Nucl. Instrum. Methods Phys. Res. B 362, 172 (2015)",10.1016/j.nimb.2015.09.083,
O,16.0,Formvar,s,0.1863,MeV/u,10.8886,MeV/(mg/cm2),5.7,4.675666666666667,2023-11-27,2015,Dib2015b,"A. Dib, H. Ammi, M. Hedibel, A. Guesmia, S. Mammeri,  M. Msimanga, C.A. Pineda-Vargas  Nucl. Instrum. Methods Phys. Res. B 362, 172 (2015)",10.1016/j.nimb.2015.09.083,
O,16.0,Formvar,s,0.1881,MeV/u,10.8477,MeV/(mg/cm2),5.7,4.675666666666667,2023-11-27,2015,Dib2015b,"A. Dib, H. Ammi, M. Hedibel, A. Guesmia, S. Mammeri,  M. Msimanga, C.A. Pineda-Vargas  Nucl. Instrum. Methods Phys. Res. B 362, 172 (2015)",10.1016/j.nimb.2015.09.083,
O,16.0,Formvar,s,0.1909,MeV/u,10.6097,MeV/(mg/cm2),5.7,4.675666666666667,2023-11-27,2015,Dib2015b,"A. Dib, H. Ammi, M. Hedibel, A. Guesmia, S. Mammeri,  M. Msimanga, C.A. Pineda-Vargas  Nucl. Instrum. Methods Phys. Res. B 362, 172 (2015)",10.1016/j.nimb.2015.09.083,
O,16.0,Formvar,s,0.1941,MeV/u,10.8666,MeV/(mg/cm2),5.7,4.675666666666667,2023-11-27,2015,Dib2015b,"A. Dib, H. Ammi, M. Hedibel, A. Guesmia, S. Mammeri,  M. Msimanga, C.A. Pineda-Vargas  Nucl. Instrum. Methods Phys. Res. B 362, 172 (2015)",10.1016/j.nimb.2015.09.083,
O,16.0,Formvar,s,0.196,MeV/u,11.1289,MeV/(mg/cm2),5.7,4.675666666666667,2023-11-27,2015,Dib2015b,"A. Dib, H. Ammi, M. Hedibel, A. Guesmia, S. Mammeri,  M. Msimanga, C.A. Pineda-Vargas  Nucl. Instrum. Methods Phys. Res. B 362, 172 (2015)",10.1016/j.nimb.2015.09.083,
O,16.0,Formvar,s,0.203,MeV/u,11.037,MeV/(mg/cm2),5.7,4.675666666666667,2023-11-27,2015,Dib2015b,"A. Dib, H. Ammi, M. Hedibel, A. Guesmia, S. Mammeri,  M. Msimanga, C.A. Pineda-Vargas  Nucl. Instrum. Methods Phys. Res. B 362, 172 (2015)",10.1016/j.nimb.2015.09.083,
