projectile_name,ion_isotope,target_name,phase,energy,energy_unit,stopping_power,stopping_unit,percentage_error,target_mass_atom_ratio,dataset_last_modification,publication_year,ref_id,citation_reference,doi,comments,facility,technique,stopping_power_converted,stopping_unit_converted
C,12.0,Si,s,0.375,MeV/u,5.01696,MeV/(mg/cm2),5,28.085,2023-11-27,1999,Jia1999,"W.Jiang,R.Grötzschel,W.Pilz,B.Schmidt, and W.Möller Phys.Rev. B59,226",10.1103/physrevb.59.226,,,,5.01696,MeV/(mg/cm2)
C,12.0,Si,s,0.4583333,MeV/u,4.88832,MeV/(mg/cm2),5,28.085,2023-11-27,1999,Jia1999,"W.Jiang,R.Grötzschel,W.Pilz,B.Schmidt, and W.Möller Phys.Rev. B59,226",10.1103/physrevb.59.226,,,,4.88832,MeV/(mg/cm2)
C,12.0,Si,s,0.625,MeV/u,4.75968,MeV/(mg/cm2),5,28.085,2023-11-27,1999,Jia1999,"W.Jiang,R.Grötzschel,W.Pilz,B.Schmidt, and W.Möller Phys.Rev. B59,226",10.1103/physrevb.59.226,,,,4.75968,MeV/(mg/cm2)
C,12.0,Si,s,0.7916667,MeV/u,4.67392,MeV/(mg/cm2),5,28.085,2023-11-27,1999,Jia1999,"W.Jiang,R.Grötzschel,W.Pilz,B.Schmidt, and W.Möller Phys.Rev. B59,226",10.1103/physrevb.59.226,,,,4.67392,MeV/(mg/cm2)
C,12.0,Si,s,0.9666666,MeV/u,4.54528,MeV/(mg/cm2),5,28.085,2023-11-27,1999,Jia1999,"W.Jiang,R.Grötzschel,W.Pilz,B.Schmidt, and W.Möller Phys.Rev. B59,226",10.1103/physrevb.59.226,,,,4.54528,MeV/(mg/cm2)
C,12.0,Si,s,1.216667,MeV/u,4.288,MeV/(mg/cm2),5,28.085,2023-11-27,1999,Jia1999,"W.Jiang,R.Grötzschel,W.Pilz,B.Schmidt, and W.Möller Phys.Rev. B59,226",10.1103/physrevb.59.226,,,,4.288,MeV/(mg/cm2)
C,12.0,Si,s,1.633333,MeV/u,4.0736,MeV/(mg/cm2),5,28.085,2023-11-27,1999,Jia1999,"W.Jiang,R.Grötzschel,W.Pilz,B.Schmidt, and W.Möller Phys.Rev. B59,226",10.1103/physrevb.59.226,,,,4.0736,MeV/(mg/cm2)
C,12.0,Si,s,0.1183983,MeV/u,4.9,MeV/(mg/cm2),4,28.085,2023-11-27,2004,Zha2004a,"Yanwen Zhang,W.J.Weber,H.J.Whitlow Nucl.Instrum.Methods Phys.Res. B215, 48, and personal communication from Y.Zhang, 14 Nov., 2003",10.1016/j.nimb.2003.09.005,,,,4.9,MeV/(mg/cm2)
C,12.0,Si,s,0.1406017,MeV/u,5.08,MeV/(mg/cm2),4,28.085,2023-11-27,2004,Zha2004a,"Yanwen Zhang,W.J.Weber,H.J.Whitlow Nucl.Instrum.Methods Phys.Res. B215, 48, and personal communication from Y.Zhang, 14 Nov., 2003",10.1016/j.nimb.2003.09.005,,,,5.08,MeV/(mg/cm2)
C,12.0,Si,s,0.1621186,MeV/u,5.1,MeV/(mg/cm2),4,28.085,2023-11-27,2004,Zha2004a,"Yanwen Zhang,W.J.Weber,H.J.Whitlow Nucl.Instrum.Methods Phys.Res. B215, 48, and personal communication from Y.Zhang, 14 Nov., 2003",10.1016/j.nimb.2003.09.005,,,,5.1,MeV/(mg/cm2)
